"Plot Title: RDRCRK_U"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137141, SEN S/N: 20137141, LBL: Temp)","Coupler Attached (LGR S/N: 20137141)","Coupler Detached (LGR S/N: 20137141)","Host Connected (LGR S/N: 20137141)","Stopped (LGR S/N: 20137141)","End Of File (LGR S/N: 20137141)"
1763,08/13/22 04:00:00,4.102,,,,,
1764,08/13/22 04:30:00,4.102,,,,,
1765,08/13/22 05:00:00,4.102,,,,,
1766,08/13/22 05:30:00,4.102,,,,,
1767,08/13/22 06:00:00,4.102,,,,,
1768,08/13/22 06:30:00,4.102,,,,,
1769,08/13/22 07:00:00,4.102,,,,,
1770,08/13/22 07:30:00,4.102,,,,,
1771,08/13/22 08:00:00,4.102,,,,,
1772,08/13/22 08:30:00,4.102,,,,,
1773,08/13/22 09:00:00,4.207,,,,,
1774,08/13/22 09:30:00,4.207,,,,,
1775,08/13/22 10:00:00,4.207,,,,,
1776,08/13/22 10:30:00,4.311,,,,,
1777,08/13/22 11:00:00,4.311,,,,,
1778,08/13/22 11:30:00,4.311,,,,,
1779,08/13/22 12:00:00,4.415,,,,,
1780,08/13/22 12:30:00,4.415,,,,,
1781,08/13/22 13:00:00,4.519,,,,,
1782,08/13/22 13:30:00,5.860,,,,,
1783,08/13/22 14:00:00,4.519,,,,,
1784,08/13/22 14:30:00,4.415,,,,,
1785,08/13/22 15:00:00,4.415,,,,,
1786,08/13/22 15:30:00,4.415,,,,,
1787,08/13/22 16:00:00,4.415,,,,,
1788,08/13/22 16:30:00,4.415,,,,,
1789,08/13/22 17:00:00,4.415,,,,,
1790,08/13/22 17:30:00,4.311,,,,,
1791,08/13/22 18:00:00,4.311,,,,,
1792,08/13/22 18:30:00,4.311,,,,,
1793,08/13/22 19:00:00,4.311,,,,,
1794,08/13/22 19:30:00,4.207,,,,,
1795,08/13/22 20:00:00,4.207,,,,,
1796,08/13/22 20:30:00,4.207,,,,,
1797,08/13/22 21:00:00,4.102,,,,,
1798,08/13/22 21:30:00,4.102,,,,,
1799,08/13/22 22:00:00,4.102,,,,,
1800,08/13/22 22:30:00,4.102,,,,,
1801,08/13/22 23:00:00,4.102,,,,,
1802,08/13/22 23:30:00,4.102,,,,,
1803,08/14/22 00:00:00,4.102,,,,,
1804,08/14/22 00:30:00,4.102,,,,,
1805,08/14/22 01:00:00,4.102,,,,,
1806,08/14/22 01:30:00,4.102,,,,,
1807,08/14/22 02:00:00,3.998,,,,,
1808,08/14/22 02:30:00,3.998,,,,,
1809,08/14/22 03:00:00,3.998,,,,,
1810,08/14/22 03:30:00,3.998,,,,,
1811,08/14/22 04:00:00,3.998,,,,,
1812,08/14/22 04:30:00,3.998,,,,,
1813,08/14/22 05:00:00,3.998,,,,,
1814,08/14/22 05:30:00,3.998,,,,,
1815,08/14/22 06:00:00,3.998,,,,,
1816,08/14/22 06:30:00,3.998,,,,,
1817,08/14/22 07:00:00,3.998,,,,,
1818,08/14/22 07:30:00,3.998,,,,,
1819,08/14/22 08:00:00,4.102,,,,,
1820,08/14/22 08:30:00,4.102,,,,,
1821,08/14/22 09:00:00,4.207,,,,,
1822,08/14/22 09:30:00,4.207,,,,,
1823,08/14/22 10:00:00,4.207,,,,,
1824,08/14/22 10:30:00,4.311,,,,,
1825,08/14/22 11:00:00,4.311,,,,,
1826,08/14/22 11:30:00,4.415,,,,,
1827,08/14/22 12:00:00,4.415,,,,,
1828,08/14/22 12:30:00,4.519,,,,,
1829,08/14/22 13:00:00,4.519,,,,,
1830,08/14/22 13:30:00,5.962,,,,,
1831,08/14/22 14:00:00,4.519,,,,,
1832,08/14/22 14:30:00,4.519,,,,,
1833,08/14/22 15:00:00,4.519,,,,,
1834,08/14/22 15:30:00,4.519,,,,,
1835,08/14/22 16:00:00,4.519,,,,,
1836,08/14/22 16:30:00,4.519,,,,,
1837,08/14/22 17:00:00,4.519,,,,,
1838,08/14/22 17:30:00,4.415,,,,,
1839,08/14/22 18:00:00,4.415,,,,,
1840,08/14/22 18:30:00,4.415,,,,,
1841,08/14/22 19:00:00,4.311,,,,,
1842,08/14/22 19:30:00,4.311,,,,,
1843,08/14/22 20:00:00,4.311,,,,,
1844,08/14/22 20:30:00,4.207,,,,,
1845,08/14/22 21:00:00,4.207,,,,,
1846,08/14/22 21:30:00,4.207,,,,,
1847,08/14/22 22:00:00,4.207,,,,,
1848,08/14/22 22:30:00,4.102,,,,,
1849,08/14/22 23:00:00,4.102,,,,,
1850,08/14/22 23:30:00,4.102,,,,,
1851,08/15/22 00:00:00,4.102,,,,,
1852,08/15/22 00:30:00,4.102,,,,,
1853,08/15/22 01:00:00,4.102,,,,,
1854,08/15/22 01:30:00,4.102,,,,,
1855,08/15/22 02:00:00,4.102,,,,,
1856,08/15/22 02:30:00,4.102,,,,,
1857,08/15/22 03:00:00,4.102,,,,,
1858,08/15/22 03:30:00,4.102,,,,,
1859,08/15/22 04:00:00,4.102,,,,,
1860,08/15/22 04:30:00,4.102,,,,,
1861,08/15/22 05:00:00,4.102,,,,,
1862,08/15/22 05:30:00,4.102,,,,,
1863,08/15/22 06:00:00,4.102,,,,,
1864,08/15/22 06:30:00,4.102,,,,,
1865,08/15/22 07:00:00,4.102,,,,,
1866,08/15/22 07:30:00,4.102,,,,,
1867,08/15/22 08:00:00,4.102,,,,,
1868,08/15/22 08:30:00,4.102,,,,,
1869,08/15/22 09:00:00,4.207,,,,,
1870,08/15/22 09:30:00,4.207,,,,,
1871,08/15/22 10:00:00,4.311,,,,,
1872,08/15/22 10:30:00,4.311,,,,,
1873,08/15/22 11:00:00,4.415,,,,,
1874,08/15/22 11:30:00,4.415,,,,,
1875,08/15/22 12:00:00,4.415,,,,,
1876,08/15/22 12:30:00,4.519,,,,,
1877,08/15/22 13:00:00,4.519,,,,,
1878,08/15/22 13:30:00,5.962,,,,,
1879,08/15/22 14:00:00,4.623,,,,,
1880,08/15/22 14:30:00,4.623,,,,,
1881,08/15/22 15:00:00,4.623,,,,,
1882,08/15/22 15:30:00,4.623,,,,,
1883,08/15/22 16:00:00,4.519,,,,,
1884,08/15/22 16:30:00,4.519,,,,,
1885,08/15/22 17:00:00,4.519,,,,,
1886,08/15/22 17:30:00,4.519,,,,,
1887,08/15/22 18:00:00,4.519,,,,,
1888,08/15/22 18:30:00,4.415,,,,,
1889,08/15/22 19:00:00,4.415,,,,,
1890,08/15/22 19:30:00,4.311,,,,,
1891,08/15/22 20:00:00,4.311,,,,,
1892,08/15/22 20:30:00,4.311,,,,,
1893,08/15/22 21:00:00,4.207,,,,,
1894,08/15/22 21:30:00,4.207,,,,,
1895,08/15/22 22:00:00,4.207,,,,,
1896,08/15/22 22:30:00,4.207,,,,,
1897,08/15/22 23:00:00,4.207,,,,,
1898,08/15/22 23:30:00,4.102,,,,,
1899,08/16/22 00:00:00,4.102,,,,,
1900,08/16/22 00:30:00,4.102,,,,,
1901,08/16/22 01:00:00,4.102,,,,,
1902,08/16/22 01:30:00,4.102,,,,,
1903,08/16/22 02:00:00,4.102,,,,,
1904,08/16/22 02:30:00,4.102,,,,,
1905,08/16/22 03:00:00,4.102,,,,,
1906,08/16/22 03:30:00,4.102,,,,,
1907,08/16/22 04:00:00,4.102,,,,,
1908,08/16/22 04:30:00,4.102,,,,,
1909,08/16/22 05:00:00,4.102,,,,,
1910,08/16/22 05:30:00,4.102,,,,,
1911,08/16/22 06:00:00,4.102,,,,,
1912,08/16/22 06:30:00,4.102,,,,,
1913,08/16/22 07:00:00,4.102,,,,,
1914,08/16/22 07:30:00,4.102,,,,,
1915,08/16/22 08:00:00,4.102,,,,,
1916,08/16/22 08:30:00,4.207,,,,,
1917,08/16/22 09:00:00,4.207,,,,,
1918,08/16/22 09:30:00,4.311,,,,,
1919,08/16/22 10:00:00,4.311,,,,,
1920,08/16/22 10:30:00,4.415,,,,,
1921,08/16/22 11:00:00,4.415,,,,,
1922,08/16/22 11:30:00,4.415,,,,,
1923,08/16/22 12:00:00,4.519,,,,,
1924,08/16/22 12:30:00,4.519,,,,,
1925,08/16/22 13:00:00,4.519,,,,,
1926,08/16/22 13:30:00,5.655,,,,,
1927,08/16/22 14:00:00,4.623,,,,,
1928,08/16/22 14:30:00,4.623,,,,,
1929,08/16/22 15:00:00,4.623,,,,,
1930,08/16/22 15:30:00,4.623,,,,,
1931,08/16/22 16:00:00,4.623,,,,,
1932,08/16/22 16:30:00,4.519,,,,,
1933,08/16/22 17:00:00,4.519,,,,,
1934,08/16/22 17:30:00,4.519,,,,,
1935,08/16/22 18:00:00,4.519,,,,,
1936,08/16/22 18:30:00,4.415,,,,,
1937,08/16/22 19:00:00,4.415,,,,,
1938,08/16/22 19:30:00,4.415,,,,,
1939,08/16/22 20:00:00,4.311,,,,,
1940,08/16/22 20:30:00,4.311,,,,,
1941,08/16/22 21:00:00,4.207,,,,,
1942,08/16/22 21:30:00,4.207,,,,,
1943,08/16/22 22:00:00,4.207,,,,,
1944,08/16/22 22:30:00,4.207,,,,,
1945,08/16/22 23:00:00,4.207,,,,,
1946,08/16/22 23:30:00,4.207,,,,,
1947,08/17/22 00:00:00,4.207,,,,,
1948,08/17/22 00:30:00,4.207,,,,,
1949,08/17/22 01:00:00,4.207,,,,,
1950,08/17/22 01:30:00,4.207,,,,,
1951,08/17/22 02:00:00,4.102,,,,,
1952,08/17/22 02:30:00,4.102,,,,,
1953,08/17/22 03:00:00,4.102,,,,,
1954,08/17/22 03:30:00,4.207,,,,,
1955,08/17/22 04:00:00,4.207,,,,,
1956,08/17/22 04:30:00,4.207,,,,,
1957,08/17/22 05:00:00,4.207,,,,,
1958,08/17/22 05:30:00,4.207,,,,,
1959,08/17/22 06:00:00,4.207,,,,,
1960,08/17/22 06:30:00,4.207,,,,,
1961,08/17/22 07:00:00,4.207,,,,,
1962,08/17/22 07:30:00,4.207,,,,,
1963,08/17/22 08:00:00,4.311,,,,,
1964,08/17/22 08:30:00,4.311,,,,,
1965,08/17/22 09:00:00,4.519,,,,,
1966,08/17/22 09:30:00,4.519,,,,,
1967,08/17/22 10:00:00,4.623,,,,,
1968,08/17/22 10:30:00,4.623,,,,,
1969,08/17/22 11:00:00,4.623,,,,,
1970,08/17/22 11:30:00,4.727,,,,,
1971,08/17/22 12:00:00,4.727,,,,,
1972,08/17/22 12:30:00,4.727,,,,,
1973,08/17/22 13:00:00,4.831,,,,,
1974,08/17/22 13:30:00,5.450,,,,,
1975,08/17/22 14:00:00,4.934,,,,,
1976,08/17/22 14:30:00,4.727,,,,,
1977,08/17/22 15:00:00,4.727,,,,,
1978,08/17/22 15:30:00,4.727,,,,,
1979,08/17/22 16:00:00,4.727,,,,,
1980,08/17/22 16:30:00,4.623,,,,,
1981,08/17/22 17:00:00,4.623,,,,,
1982,08/17/22 17:30:00,4.623,,,,,
1983,08/17/22 18:00:00,4.623,,,,,
1984,08/17/22 18:30:00,4.519,,,,,
1985,08/17/22 19:00:00,4.519,,,,,
1986,08/17/22 19:30:00,4.415,,,,,
1987,08/17/22 20:00:00,4.415,,,,,
1988,08/17/22 20:30:00,4.415,,,,,
1989,08/17/22 21:00:00,4.415,,,,,
1990,08/17/22 21:30:00,4.415,,,,,
1991,08/17/22 22:00:00,4.415,,,,,
1992,08/17/22 22:30:00,4.415,,,,,
1993,08/17/22 23:00:00,4.415,,,,,
1994,08/17/22 23:30:00,4.415,,,,,
1995,08/18/22 00:00:00,4.415,,,,,
1996,08/18/22 00:30:00,4.311,,,,,
1997,08/18/22 01:00:00,4.311,,,,,
1998,08/18/22 01:30:00,4.415,,,,,
1999,08/18/22 02:00:00,4.415,,,,,
2000,08/18/22 02:30:00,4.415,,,,,
2001,08/18/22 03:00:00,4.415,,,,,
2002,08/18/22 03:30:00,4.311,,,,,
2003,08/18/22 04:00:00,4.311,,,,,
2004,08/18/22 04:30:00,4.311,,,,,
2005,08/18/22 05:00:00,4.311,,,,,
2006,08/18/22 05:30:00,4.311,,,,,
2007,08/18/22 06:00:00,4.311,,,,,
2008,08/18/22 06:30:00,4.311,,,,,
2009,08/18/22 07:00:00,4.311,,,,,
2010,08/18/22 07:30:00,4.311,,,,,
2011,08/18/22 08:00:00,4.311,,,,,
2012,08/18/22 08:30:00,4.415,,,,,
2013,08/18/22 09:00:00,4.311,,,,,
2014,08/18/22 09:30:00,4.415,,,,,
2015,08/18/22 10:00:00,4.415,,,,,
2016,08/18/22 10:30:00,4.519,,,,,
2017,08/18/22 11:00:00,4.519,,,,,
2018,08/18/22 11:30:00,4.519,,,,,
2019,08/18/22 12:00:00,4.623,,,,,
2020,08/18/22 12:30:00,4.623,,,,,
2021,08/18/22 13:00:00,4.727,,,,,
2022,08/18/22 13:30:00,4.623,,,,,
2023,08/18/22 14:00:00,4.519,,,,,
2024,08/18/22 14:30:00,4.519,,,,,
2025,08/18/22 15:00:00,4.519,,,,,
2026,08/18/22 15:30:00,4.519,,,,,
2027,08/18/22 16:00:00,4.519,,,,,
2028,08/18/22 16:30:00,4.519,,,,,
2029,08/18/22 17:00:00,4.519,,,,,
2030,08/18/22 17:30:00,4.519,,,,,
2031,08/18/22 18:00:00,4.519,,,,,
2032,08/18/22 18:30:00,4.415,,,,,
2033,08/18/22 19:00:00,4.415,,,,,
2034,08/18/22 19:30:00,4.415,,,,,
2035,08/18/22 20:00:00,4.311,,,,,
2036,08/18/22 20:30:00,4.311,,,,,
2037,08/18/22 21:00:00,4.311,,,,,
2038,08/18/22 21:30:00,4.311,,,,,
2039,08/18/22 22:00:00,4.311,,,,,
2040,08/18/22 22:30:00,4.311,,,,,
2041,08/18/22 23:00:00,4.311,,,,,
2042,08/18/22 23:30:00,4.311,,,,,
2043,08/19/22 00:00:00,4.311,,,,,
2044,08/19/22 00:30:00,4.311,,,,,
2045,08/19/22 01:00:00,4.311,,,,,
2046,08/19/22 01:30:00,4.311,,,,,
2047,08/19/22 02:00:00,4.311,,,,,
2048,08/19/22 02:30:00,4.207,,,,,
2049,08/19/22 03:00:00,4.207,,,,,
2050,08/19/22 03:30:00,4.207,,,,,
2051,08/19/22 04:00:00,4.207,,,,,
2052,08/19/22 04:30:00,4.207,,,,,
2053,08/19/22 05:00:00,4.207,,,,,
2054,08/19/22 05:30:00,4.207,,,,,
2055,08/19/22 06:00:00,4.207,,,,,
2056,08/19/22 06:30:00,4.207,,,,,
2057,08/19/22 07:00:00,4.207,,,,,
2058,08/19/22 07:30:00,4.207,,,,,
2059,08/19/22 08:00:00,4.207,,,,,
2060,08/19/22 08:30:00,4.207,,,,,
2061,08/19/22 09:00:00,4.207,,,,,
2062,08/19/22 09:30:00,4.311,,,,,
2063,08/19/22 10:00:00,4.311,,,,,
2064,08/19/22 10:30:00,4.311,,,,,
2065,08/19/22 11:00:00,4.415,,,,,
2066,08/19/22 11:30:00,4.415,,,,,
2067,08/19/22 12:00:00,4.519,,,,,
2068,08/19/22 12:30:00,4.519,,,,,
2069,08/19/22 13:00:00,4.623,,,,,
2070,08/19/22 13:30:00,5.244,,,,,
2071,08/19/22 14:00:00,4.727,,,,,
2072,08/19/22 14:30:00,4.727,,,,,
2073,08/19/22 15:00:00,4.727,,,,,
2074,08/19/22 15:30:00,4.623,,,,,
2075,08/19/22 16:00:00,4.727,,,,,
2076,08/19/22 16:30:00,4.623,,,,,
2077,08/19/22 17:00:00,4.623,,,,,
2078,08/19/22 17:30:00,4.623,,,,,
2079,08/19/22 18:00:00,4.519,,,,,
2080,08/19/22 18:30:00,4.519,,,,,
2081,08/19/22 19:00:00,4.415,,,,,
2082,08/19/22 19:30:00,4.415,,,,,
2083,08/19/22 20:00:00,4.415,,,,,
2084,08/19/22 20:30:00,4.311,,,,,
2085,08/19/22 21:00:00,4.311,,,,,
2086,08/19/22 21:30:00,4.311,,,,,
2087,08/19/22 22:00:00,4.311,,,,,
2088,08/19/22 22:30:00,4.311,,,,,
2089,08/19/22 23:00:00,4.311,,,,,
2090,08/19/22 23:30:00,4.311,,,,,
2091,08/20/22 00:00:00,4.207,,,,,
2092,08/20/22 00:30:00,4.207,,,,,
2093,08/20/22 01:00:00,4.207,,,,,
2094,08/20/22 01:30:00,4.207,,,,,
2095,08/20/22 02:00:00,4.207,,,,,
2096,08/20/22 02:30:00,4.207,,,,,
2097,08/20/22 03:00:00,4.207,,,,,
2098,08/20/22 03:30:00,4.207,,,,,
2099,08/20/22 04:00:00,4.207,,,,,
2100,08/20/22 04:30:00,4.207,,,,,
2101,08/20/22 05:00:00,4.207,,,,,
2102,08/20/22 05:30:00,4.207,,,,,
2103,08/20/22 06:00:00,4.207,,,,,
2104,08/20/22 06:30:00,4.207,,,,,
2105,08/20/22 07:00:00,4.207,,,,,
2106,08/20/22 07:30:00,4.207,,,,,
2107,08/20/22 08:00:00,4.207,,,,,
2108,08/20/22 08:30:00,4.207,,,,,
2109,08/20/22 09:00:00,4.207,,,,,
2110,08/20/22 09:30:00,4.311,,,,,
2111,08/20/22 10:00:00,4.311,,,,,
2112,08/20/22 10:30:00,4.311,,,,,
2113,08/20/22 11:00:00,4.415,,,,,
2114,08/20/22 11:30:00,4.415,,,,,
2115,08/20/22 12:00:00,4.519,,,,,
2116,08/20/22 12:30:00,4.519,,,,,
2117,08/20/22 13:00:00,4.623,,,,,
2118,08/20/22 13:30:00,4.831,,,,,
2119,08/20/22 14:00:00,4.623,,,,,
2120,08/20/22 14:30:00,4.623,,,,,
2121,08/20/22 15:00:00,4.623,,,,,
2122,08/20/22 15:30:00,4.519,,,,,
2123,08/20/22 16:00:00,4.519,,,,,
2124,08/20/22 16:30:00,4.519,,,,,
2125,08/20/22 17:00:00,4.519,,,,,
2126,08/20/22 17:30:00,4.519,,,,,
2127,08/20/22 18:00:00,4.415,,,,,
2128,08/20/22 18:30:00,4.415,,,,,
2129,08/20/22 19:00:00,4.311,,,,,
2130,08/20/22 19:30:00,4.311,,,,,
2131,08/20/22 20:00:00,4.311,,,,,
2132,08/20/22 20:30:00,4.207,,,,,
2133,08/20/22 21:00:00,4.207,,,,,
2134,08/20/22 21:30:00,4.207,,,,,
2135,08/20/22 22:00:00,4.207,,,,,
2136,08/20/22 22:30:00,4.207,,,,,
2137,08/20/22 23:00:00,4.207,,,,,
2138,08/20/22 23:30:00,4.207,,,,,
2139,08/21/22 00:00:00,4.207,,,,,
2140,08/21/22 00:30:00,4.207,,,,,
2141,08/21/22 01:00:00,4.207,,,,,
2142,08/21/22 01:30:00,4.207,,,,,
2143,08/21/22 02:00:00,4.207,,,,,
2144,08/21/22 02:30:00,4.102,,,,,
2145,08/21/22 03:00:00,4.102,,,,,
2146,08/21/22 03:30:00,4.102,,,,,
2147,08/21/22 04:00:00,4.102,,,,,
2148,08/21/22 04:30:00,4.102,,,,,
2149,08/21/22 05:00:00,4.102,,,,,
2150,08/21/22 05:30:00,4.102,,,,,
2151,08/21/22 06:00:00,4.102,,,,,
2152,08/21/22 06:30:00,4.102,,,,,
2153,08/21/22 07:00:00,4.102,,,,,
2154,08/21/22 07:30:00,4.102,,,,,
2155,08/21/22 08:00:00,4.102,,,,,
2156,08/21/22 08:30:00,4.102,,,,,
2157,08/21/22 09:00:00,4.207,,,,,
2158,08/21/22 09:30:00,4.311,,,,,
2159,08/21/22 10:00:00,4.311,,,,,
2160,08/21/22 10:30:00,4.311,,,,,
2161,08/21/22 11:00:00,4.415,,,,,
2162,08/21/22 11:30:00,4.519,,,,,
2163,08/21/22 12:00:00,4.623,,,,,
2164,08/21/22 12:30:00,4.623,,,,,
2165,08/21/22 13:00:00,4.727,,,,,
2166,08/21/22 13:30:00,4.727,,,,,
2167,08/21/22 14:00:00,4.623,,,,,
2168,08/21/22 14:30:00,4.623,,,,,
2169,08/21/22 15:00:00,4.623,,,,,
2170,08/21/22 15:30:00,4.623,,,,,
2171,08/21/22 16:00:00,4.623,,,,,
2172,08/21/22 16:30:00,4.623,,,,,
2173,08/21/22 17:00:00,4.623,,,,,
2174,08/21/22 17:30:00,4.623,,,,,
2175,08/21/22 18:00:00,4.519,,,,,
2176,08/21/22 18:30:00,4.519,,,,,
2177,08/21/22 19:00:00,4.415,,,,,
2178,08/21/22 19:30:00,4.415,,,,,
2179,08/21/22 20:00:00,4.311,,,,,
2180,08/21/22 20:30:00,4.311,,,,,
2181,08/21/22 21:00:00,4.311,,,,,
2182,08/21/22 21:30:00,4.311,,,,,
2183,08/21/22 22:00:00,4.207,,,,,
2184,08/21/22 22:30:00,4.207,,,,,
2185,08/21/22 23:00:00,4.207,,,,,
2186,08/21/22 23:30:00,4.207,,,,,
2187,08/22/22 00:00:00,4.207,,,,,
2188,08/22/22 00:30:00,4.207,,,,,
2189,08/22/22 01:00:00,4.207,,,,,
2190,08/22/22 01:30:00,4.207,,,,,
2191,08/22/22 02:00:00,4.207,,,,,
2192,08/22/22 02:30:00,4.207,,,,,
2193,08/22/22 03:00:00,4.207,,,,,
2194,08/22/22 03:30:00,4.207,,,,,
2195,08/22/22 04:00:00,4.207,,,,,
2196,08/22/22 04:30:00,4.207,,,,,
2197,08/22/22 05:00:00,4.102,,,,,
2198,08/22/22 05:30:00,4.102,,,,,
2199,08/22/22 06:00:00,4.102,,,,,
2200,08/22/22 06:30:00,4.207,,,,,
2201,08/22/22 07:00:00,4.207,,,,,
2202,08/22/22 07:30:00,4.207,,,,,
2203,08/22/22 08:00:00,4.207,,,,,
2204,08/22/22 08:30:00,4.207,,,,,
2205,08/22/22 09:00:00,4.311,,,,,
2206,08/22/22 09:30:00,4.311,,,,,
2207,08/22/22 10:00:00,4.311,,,,,
2208,08/22/22 10:30:00,4.415,,,,,
2209,08/22/22 11:00:00,4.415,,,,,
2210,08/22/22 11:30:00,4.519,,,,,
2211,08/22/22 12:00:00,4.623,,,,,
2212,08/22/22 12:30:00,4.623,,,,,
2213,08/22/22 13:00:00,4.623,,,,,
2214,08/22/22 13:30:00,4.727,,,,,
2215,08/22/22 14:00:00,4.727,,,,,
2216,08/22/22 14:30:00,4.727,,,,,
2217,08/22/22 15:00:00,4.727,,,,,
2218,08/22/22 15:30:00,4.727,,,,,
2219,08/22/22 16:00:00,4.623,,,,,
2220,08/22/22 16:30:00,4.623,,,,,
2221,08/22/22 17:00:00,4.623,,,,,
2222,08/22/22 17:30:00,4.623,,,,,
2223,08/22/22 18:00:00,4.519,,,,,
2224,08/22/22 18:30:00,4.519,,,,,
2225,08/22/22 19:00:00,4.519,,,,,
2226,08/22/22 19:30:00,4.415,,,,,
2227,08/22/22 20:00:00,4.415,,,,,
2228,08/22/22 20:30:00,4.311,,,,,
2229,08/22/22 21:00:00,4.311,,,,,
2230,08/22/22 21:30:00,4.311,,,,,
2231,08/22/22 22:00:00,4.311,,,,,
2232,08/22/22 22:30:00,4.311,,,,,
2233,08/22/22 23:00:00,4.311,,,,,
2234,08/22/22 23:30:00,4.311,,,,,
2235,08/23/22 00:00:00,4.207,,,,,
2236,08/23/22 00:30:00,4.311,,,,,
2237,08/23/22 01:00:00,4.207,,,,,
2238,08/23/22 01:30:00,4.207,,,,,
2239,08/23/22 02:00:00,4.207,,,,,
2240,08/23/22 02:30:00,4.207,,,,,
2241,08/23/22 03:00:00,4.207,,,,,
2242,08/23/22 03:30:00,4.207,,,,,
2243,08/23/22 04:00:00,4.207,,,,,
2244,08/23/22 04:30:00,4.207,,,,,
2245,08/23/22 05:00:00,4.207,,,,,
2246,08/23/22 05:30:00,4.207,,,,,
2247,08/23/22 06:00:00,4.207,,,,,
2248,08/23/22 06:30:00,4.207,,,,,
2249,08/23/22 07:00:00,4.207,,,,,
2250,08/23/22 07:30:00,4.207,,,,,
2251,08/23/22 08:00:00,4.207,,,,,
2252,08/23/22 08:30:00,4.207,,,,,
2253,08/23/22 09:00:00,4.311,,,,,
2254,08/23/22 09:30:00,4.415,,,,,
2255,08/23/22 10:00:00,4.415,,,,,
2256,08/23/22 10:30:00,4.415,,,,,
2257,08/23/22 11:00:00,4.415,,,,,
2258,08/23/22 11:30:00,4.519,,,,,
2259,08/23/22 12:00:00,4.519,,,,,
2260,08/23/22 12:30:00,4.623,,,,,
2261,08/23/22 13:00:00,4.623,,,,,
2262,08/23/22 13:30:00,4.623,,,,,
2263,08/23/22 14:00:00,4.727,,,,,
2264,08/23/22 14:30:00,4.727,,,,,
2265,08/23/22 15:00:00,4.623,,,,,
2266,08/23/22 15:30:00,4.727,,,,,
2267,08/23/22 16:00:00,4.623,,,,,
2268,08/23/22 16:30:00,4.623,,,,,
2269,08/23/22 17:00:00,4.623,,,,,
2270,08/23/22 17:30:00,4.623,,,,,
2271,08/23/22 18:00:00,4.519,,,,,
2272,08/23/22 18:30:00,4.519,,,,,
2273,08/23/22 19:00:00,4.519,,,,,
2274,08/23/22 19:30:00,4.415,,,,,
2275,08/23/22 20:00:00,4.415,,,,,
2276,08/23/22 20:30:00,4.311,,,,,
2277,08/23/22 21:00:00,4.311,,,,,
2278,08/23/22 21:30:00,4.311,,,,,
2279,08/23/22 22:00:00,4.311,,,,,
2280,08/23/22 22:30:00,4.311,,,,,
2281,08/23/22 23:00:00,4.311,,,,,
2282,08/23/22 23:30:00,4.207,,,,,
2283,08/24/22 00:00:00,4.207,,,,,
2284,08/24/22 00:30:00,4.207,,,,,
2285,08/24/22 01:00:00,4.207,,,,,
2286,08/24/22 01:30:00,4.207,,,,,
2287,08/24/22 02:00:00,4.207,,,,,
2288,08/24/22 02:30:00,4.207,,,,,
2289,08/24/22 03:00:00,4.207,,,,,
2290,08/24/22 03:30:00,4.207,,,,,
2291,08/24/22 04:00:00,4.207,,,,,
2292,08/24/22 04:30:00,4.207,,,,,
2293,08/24/22 05:00:00,4.207,,,,,
2294,08/24/22 05:30:00,4.207,,,,,
2295,08/24/22 06:00:00,4.207,,,,,
2296,08/24/22 06:30:00,4.207,,,,,
2297,08/24/22 07:00:00,4.207,,,,,
2298,08/24/22 07:30:00,4.207,,,,,
2299,08/24/22 08:00:00,4.207,,,,,
2300,08/24/22 08:30:00,4.207,,,,,
2301,08/24/22 09:00:00,4.311,,,,,
2302,08/24/22 09:30:00,4.415,,,,,
2303,08/24/22 10:00:00,4.415,,,,,
2304,08/24/22 10:30:00,4.415,,,,,
2305,08/24/22 11:00:00,4.519,,,,,
2306,08/24/22 11:30:00,4.623,,,,,
2307,08/24/22 12:00:00,4.623,,,,,
2308,08/24/22 12:30:00,4.727,,,,,
2309,08/24/22 13:00:00,4.727,,,,,
2310,08/24/22 13:30:00,4.623,,,,,
2311,08/24/22 14:00:00,4.727,,,,,
2312,08/24/22 14:30:00,4.727,,,,,
2313,08/24/22 15:00:00,4.727,,,,,
2314,08/24/22 15:30:00,4.727,,,,,
2315,08/24/22 16:00:00,4.623,,,,,
2316,08/24/22 16:30:00,4.623,,,,,
2317,08/24/22 17:00:00,4.623,,,,,
2318,08/24/22 17:30:00,4.623,,,,,
2319,08/24/22 18:00:00,4.623,,,,,
2320,08/24/22 18:30:00,4.519,,,,,
2321,08/24/22 19:00:00,4.519,,,,,
2322,08/24/22 19:30:00,4.519,,,,,
2323,08/24/22 20:00:00,4.415,,,,,
2324,08/24/22 20:30:00,4.415,,,,,
2325,08/24/22 21:00:00,4.311,,,,,
2326,08/24/22 21:30:00,4.311,,,,,
2327,08/24/22 22:00:00,4.311,,,,,
2328,08/24/22 22:30:00,4.311,,,,,
2329,08/24/22 23:00:00,4.311,,,,,
2330,08/24/22 23:30:00,4.311,,,,,
2331,08/25/22 00:00:00,4.311,,,,,
2332,08/25/22 00:30:00,4.311,,,,,
2333,08/25/22 01:00:00,4.311,,,,,
2334,08/25/22 01:30:00,4.207,,,,,
2335,08/25/22 02:00:00,4.207,,,,,
2336,08/25/22 02:30:00,4.207,,,,,
2337,08/25/22 03:00:00,4.311,,,,,
2338,08/25/22 03:30:00,4.207,,,,,
