"Plot Title: PPCAST2021"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20133753, SEN S/N: 20133753)","RH, % (LGR S/N: 20133753, SEN S/N: 20133753)","Coupler Detached (LGR S/N: 20133753)","Bad Battery (LGR S/N: 20133753)","Good Battery (LGR S/N: 20133753)","Coupler Attached (LGR S/N: 20133753)","Host Connected (LGR S/N: 20133753)","Stopped (LGR S/N: 20133753)","End Of File (LGR S/N: 20133753)"
1401,09/24/21 02:00:00,12.630,63.893,,,,,,,
1402,09/24/21 03:00:00,15.079,47.313,,,,,,,
1403,09/24/21 04:00:00,15.676,40.310,,,,,,,
1404,09/24/21 05:00:00,15.605,40.366,,,,,,,
1405,09/24/21 06:00:00,15.247,40.007,,,,,,,
1406,09/24/21 07:00:00,15.438,35.942,,,,,,,
1407,09/24/21 08:00:00,15.008,36.319,,,,,,,
1408,09/24/21 09:00:00,16.534,39.409,,,,,,,
1409,09/24/21 10:00:00,17.582,37.648,,,,,,,
1410,09/24/21 11:00:00,18.794,35.588,,,,,,,
1411,09/24/21 12:00:00,20.150,30.162,,,,,,,
1412,09/24/21 13:00:00,21.318,26.493,,,,,,,
1413,09/24/21 14:00:00,22.369,23.646,,,,,,,
1414,09/24/21 15:00:00,22.824,23.129,,,,,,,
1415,09/24/21 16:00:00,22.585,26.181,,,,,,,
1416,09/24/21 17:00:00,21.987,28.030,,,,,,,
1417,09/24/21 18:00:00,21.366,30.331,,,,,,,
1418,09/24/21 19:00:00,19.199,33.591,,,,,,,
1419,09/24/21 20:00:00,18.509,34.447,,,,,,,
1420,09/24/21 21:00:00,17.534,40.000,,,,,,,
1421,09/24/21 22:00:00,16.939,41.025,,,,,,,
1422,09/24/21 23:00:00,15.843,44.648,,,,,,,
1423,09/25/21 00:00:00,12.896,58.117,,,,,,,
1424,09/25/21 01:00:00,12.243,56.460,,,,,,,
1425,09/25/21 02:00:00,10.492,62.038,,,,,,,
1426,09/25/21 03:00:00,9.682,64.915,,,,,,,
1427,09/25/21 04:00:00,9.386,65.524,,,,,,,
1428,09/25/21 05:00:00,8.717,68.566,,,,,,,
1429,09/25/21 06:00:00,8.270,71.600,,,,,,,
1430,09/25/21 07:00:00,8.817,70.334,,,,,,,
1431,09/25/21 08:00:00,8.195,78.951,,,,,,,
1432,09/25/21 09:00:00,15.270,60.795,,,,,,,
1433,09/25/21 10:00:00,18.057,52.529,,,,,,,
1434,09/25/21 11:00:00,18.889,50.967,,,,,,,
1435,09/25/21 12:00:00,20.841,47.417,,,,,,,
1436,09/25/21 13:00:00,21.819,47.095,,,,,,,
1437,09/25/21 14:00:00,23.954,41.905,,,,,,,
1438,09/25/21 15:00:00,22.657,33.246,,,,,,,
1439,09/25/21 16:00:00,21.795,37.689,,,,,,,
1440,09/25/21 17:00:00,20.960,40.048,,,,,,,
1441,09/25/21 18:00:00,17.796,51.532,,,,,,,
1442,09/25/21 19:00:00,13.570,66.708,,,,,,,
1443,09/25/21 20:00:00,10.858,81.000,,,,,,,
1444,09/25/21 21:00:00,10.712,80.371,,,,,,,
1445,09/25/21 22:00:00,10.590,84.113,,,,,,,
1446,09/25/21 23:00:00,9.608,84.841,,,,,,,
1447,09/26/21 00:00:00,8.742,85.798,,,,,,,
1448,09/26/21 01:00:00,11.175,77.683,,,,,,,
1449,09/26/21 02:00:00,10.932,80.691,,,,,,,
1450,09/26/21 03:00:00,9.460,85.547,,,,,,,
1451,09/26/21 04:00:00,9.361,86.551,,,,,,,
1452,09/26/21 05:00:00,8.070,92.759,,,,,,,
1453,09/26/21 06:00:00,7.368,94.541,,,,,,,
1454,09/26/21 07:00:00,7.192,95.568,,,,,,,
1455,09/26/21 08:00:00,7.192,95.941,,,,,,,
1456,09/26/21 09:00:00,7.343,94.759,,,,,,,
1457,09/26/21 10:00:00,8.618,89.753,,,,,,,
1458,09/26/21 11:00:00,10.100,82.448,,,,,,,
1459,09/26/21 12:00:00,10.541,80.713,,,,,,,
1460,09/26/21 13:00:00,15.414,61.860,,,,,,,
1461,09/26/21 14:00:00,17.748,51.247,,,,,,,
1462,09/26/21 15:00:00,19.674,47.048,,,,,,,
1463,09/26/21 16:00:00,18.937,38.405,,,,,,,
1464,09/26/21 17:00:00,17.034,52.293,,,,,,,
1465,09/26/21 18:00:00,15.891,59.129,,,,,,,
1466,09/26/21 19:00:00,13.642,77.791,,,,,,,
1467,09/26/21 20:00:00,12.678,81.132,,,,,,,
1468,09/26/21 21:00:00,13.666,80.199,,,,,,,
1469,09/26/21 22:00:00,13.642,74.324,,,,,,,
1470,09/26/21 23:00:00,12.098,86.332,,,,,,,
1471,09/27/21 00:00:00,12.920,71.579,,,,,,,
1472,09/27/21 01:00:00,12.485,77.961,,,,,,,
1473,09/27/21 02:00:00,11.273,90.574,,,,,,,
1474,09/27/21 03:00:00,11.929,83.106,,,,,,,
1475,09/27/21 04:00:00,8.717,94.598,,,,,,,
1476,09/27/21 05:00:00,7.870,96.796,,,,,,,
1477,09/27/21 06:00:00,7.217,93.496,,,,,,,
1478,09/27/21 07:00:00,6.433,92.434,,,,,,,
1479,09/27/21 08:00:00,7.469,80.461,,,,,,,
1480,09/27/21 09:00:00,7.645,89.432,,,,,,,
1481,09/27/21 10:00:00,7.594,87.169,,,,,,,
1482,09/27/21 11:00:00,9.064,79.249,,,,,,,
1483,09/27/21 12:00:00,7.770,90.900,,,,,,,
1484,09/27/21 13:00:00,8.120,87.167,,,,,,,
1485,09/27/21 14:00:00,8.469,88.319,,,,,,,
1486,09/27/21 15:00:00,9.015,83.960,,,,,,,
1487,09/27/21 16:00:00,9.188,68.058,,,,,,,
1488,09/27/21 17:00:00,8.045,80.159,,,,,,,
1489,09/27/21 18:00:00,7.469,85.573,,,,,,,
1490,09/27/21 19:00:00,5.102,91.836,,,,,,,
1491,09/27/21 20:00:00,4.921,88.802,,,,,,,
1492,09/27/21 21:00:00,5.154,95.091,,,,,,,
1493,09/27/21 22:00:00,5.231,90.532,,,,,,,
1494,09/27/21 23:00:00,4.869,92.277,,,,,,,
1495,09/28/21 00:00:00,4.947,92.298,,,,,,,
1496,09/28/21 01:00:00,4.714,95.022,,,,,,,
1497,09/28/21 02:00:00,4.454,92.818,,,,,,,
1498,09/28/21 03:00:00,4.740,92.694,,,,,,,
1499,09/28/21 04:00:00,5.102,89.255,,,,,,,
1500,09/28/21 05:00:00,5.102,93.961,,,,,,,
1501,09/28/21 06:00:00,4.973,94.548,,,,,,,
1502,09/28/21 07:00:00,5.024,95.772,,,,,,,
1503,09/28/21 08:00:00,5.385,92.763,,,,,,,
1504,09/28/21 09:00:00,5.411,95.557,,,,,,,
1505,09/28/21 10:00:00,6.026,92.101,,,,,,,
1506,09/28/21 11:00:00,7.895,89.649,,,,,,,
1507,09/28/21 12:00:00,8.767,82.679,,,,,,,
1508,09/28/21 13:00:00,7.870,90.567,,,,,,,
1509,09/28/21 14:00:00,6.839,91.730,,,,,,,
1510,09/28/21 15:00:00,5.591,90.091,,,,,,,
1511,09/28/21 16:00:00,6.051,89.110,,,,,,,
1512,09/28/21 17:00:00,5.693,90.625,,,,,,,
1513,09/28/21 18:00:00,5.334,91.569,,,,,,,
1514,09/28/21 19:00:00,4.532,92.839,,,,,,,
1515,09/28/21 20:00:00,4.480,86.360,,,,,,,
1516,09/28/21 21:00:00,4.532,84.691,,,,,,,
1517,09/28/21 22:00:00,4.141,89.267,,,,,,,
1518,09/28/21 23:00:00,3.985,88.770,,,,,,,
1519,09/29/21 00:00:00,3.564,92.783,,,,,,,
1520,09/29/21 01:00:00,3.591,94.226,,,,,,,
1521,09/29/21 02:00:00,3.958,92.438,,,,,,,
1522,09/29/21 03:00:00,3.406,92.791,,,,,,,
1523,09/29/21 04:00:00,3.063,92.849,,,,,,,
1524,09/29/21 05:00:00,3.512,94.992,,,,,,,
1525,09/29/21 06:00:00,2.877,96.089,,,,,,,
1526,09/29/21 07:00:00,3.168,96.340,,,,,,,
1527,09/29/21 08:00:00,3.722,96.469,,,,,,,
1528,09/29/21 09:00:00,4.558,90.839,,,,,,,
1529,09/29/21 10:00:00,5.154,90.487,,,,,,,
1530,09/29/21 11:00:00,6.051,86.794,,,,,,,
1531,09/29/21 12:00:00,7.167,83.161,,,,,,,
1532,09/29/21 13:00:00,6.204,90.450,,,,,,,
1533,09/29/21 14:00:00,8.494,84.738,,,,,,,
1534,09/29/21 15:00:00,8.668,83.667,,,,,,,
1535,09/29/21 16:00:00,7.895,86.721,,,,,,,
1536,09/29/21 17:00:00,7.393,87.665,,,,,,,
1537,09/29/21 18:00:00,7.619,88.911,,,,,,,
1538,09/29/21 19:00:00,7.745,91.098,,,,,,,
1539,09/29/21 20:00:00,8.519,84.480,,,,,,,
1540,09/29/21 21:00:00,9.805,77.638,,,,,,,
1541,09/29/21 22:00:00,10.638,74.944,,,,,,,
1542,09/29/21 23:00:00,10.834,73.674,,,,,,,
1543,09/30/21 00:00:00,8.965,85.008,,,,,,,
1544,09/30/21 01:00:00,9.015,83.907,,,,,,,
1545,09/30/21 02:00:00,9.064,81.730,,,,,,,
1546,09/30/21 03:00:00,7.995,93.953,,,,,,,
1547,09/30/21 04:00:00,7.469,97.355,,,,,,,
1548,09/30/21 05:00:00,7.670,97.756,,,,,,,
1549,09/30/21 06:00:00,7.770,97.956,,,,,,,
1550,09/30/21 07:00:00,8.070,98.409,,,,,,,
1551,09/30/21 08:00:00,8.742,98.275,,,,,,,
1552,09/30/21 09:00:00,9.064,97.769,,,,,,,
1553,09/30/21 10:00:00,10.173,96.599,,,,,,,
1554,09/30/21 11:00:00,10.418,94.415,,,,,,,
1555,09/30/21 12:00:00,11.346,93.817,,,,,,,
1556,09/30/21 13:00:00,11.370,94.972,,,,,,,
1557,09/30/21 14:00:00,9.089,97.553,,,,,,,
1558,09/30/21 15:00:00,8.792,98.017,,,,,,,
1559,09/30/21 16:00:00,8.866,97.392,,,,,,,
1560,09/30/21 17:00:00,8.319,97.985,,,,,,,
1561,09/30/21 18:00:00,9.188,84.902,,,,,,,
1562,09/30/21 19:00:00,6.509,91.493,,,,,,,
1563,09/30/21 20:00:00,4.662,95.698,,,,,,,
1564,09/30/21 21:00:00,5.024,92.919,,,,,,,
1565,09/30/21 22:00:00,5.128,81.661,,,,,,,
1566,09/30/21 23:00:00,4.740,84.481,,,,,,,
1567,10/01/21 00:00:00,5.231,84.936,,,,,,,
1568,10/01/21 01:00:00,4.194,93.546,,,,,,,
1569,10/01/21 02:00:00,3.854,95.723,,,,,,,
1570,10/01/21 03:00:00,3.932,92.057,,,,,,,
1571,10/01/21 04:00:00,3.195,93.774,,,,,,,
1572,10/01/21 05:00:00,3.009,98.160,,,,,,,
1573,10/01/21 06:00:00,2.316,98.301,,,,,,,
1574,10/01/21 07:00:00,1.289,98.487,,,,,,,
1575,10/01/21 08:00:00,3.301,92.067,,,,,,,
1576,10/01/21 09:00:00,4.454,90.308,,,,,,,
1577,10/01/21 10:00:00,9.015,78.967,,,,,,,
1578,10/01/21 11:00:00,10.907,58.694,,,,,,,
1579,10/01/21 12:00:00,12.195,57.679,,,,,,,
1580,10/01/21 13:00:00,13.786,53.578,,,,,,,
1581,10/01/21 14:00:00,14.122,51.057,,,,,,,
1582,10/01/21 15:00:00,14.314,62.801,,,,,,,
1583,10/01/21 16:00:00,13.137,73.010,,,,,,,
1584,10/01/21 17:00:00,12.364,76.106,,,,,,,
1585,10/01/21 18:00:00,11.516,81.959,,,,,,,
1586,10/01/21 19:00:00,7.116,90.274,,,,,,,
1587,10/01/21 20:00:00,7.167,97.370,,,,,,,
1588,10/01/21 21:00:00,6.914,90.682,,,,,,,
1589,10/01/21 22:00:00,8.494,81.119,,,,,,,
1590,10/01/21 23:00:00,8.792,78.321,,,,,,,
1591,10/02/21 00:00:00,7.670,78.458,,,,,,,
1592,10/02/21 01:00:00,4.818,87.034,,,,,,,
1593,10/02/21 02:00:00,4.584,87.696,,,,,,,
1594,10/02/21 03:00:00,3.406,90.141,,,,,,,
1595,10/02/21 04:00:00,2.637,92.587,,,,,,,
1596,10/02/21 05:00:00,2.956,87.954,,,,,,,
1597,10/02/21 06:00:00,2.074,83.668,,,,,,,
1598,10/02/21 07:00:00,1.317,89.005,,,,,,,
1599,10/02/21 08:00:00,2.610,87.614,,,,,,,
1600,10/02/21 09:00:00,5.821,88.130,,,,,,,
1601,10/02/21 10:00:00,10.834,65.927,,,,,,,
1602,10/02/21 11:00:00,14.218,54.735,,,,,,,
1603,10/02/21 12:00:00,15.509,54.286,,,,,,,
1604,10/02/21 13:00:00,17.915,45.563,,,,,,,
1605,10/02/21 14:00:00,17.391,48.768,,,,,,,
1606,10/02/21 15:00:00,17.772,53.446,,,,,,,
1607,10/02/21 16:00:00,16.177,67.294,,,,,,,
1608,10/02/21 17:00:00,15.199,71.392,,,,,,,
1609,10/02/21 18:00:00,14.481,70.682,,,,,,,
1610,10/02/21 19:00:00,9.460,86.863,,,,,,,
1611,10/02/21 20:00:00,8.245,88.497,,,,,,,
1612,10/02/21 21:00:00,6.535,90.407,,,,,,,
1613,10/02/21 22:00:00,6.458,92.944,,,,,,,
1614,10/02/21 23:00:00,5.334,96.103,,,,,,,
1615,10/03/21 00:00:00,5.796,88.585,,,,,,,
1616,10/03/21 01:00:00,4.740,85.778,,,,,,,
1617,10/03/21 02:00:00,3.827,89.996,,,,,,,
1618,10/03/21 03:00:00,3.906,90.218,,,,,,,
1619,10/03/21 04:00:00,6.128,84.339,,,,,,,
1620,10/03/21 05:00:00,4.220,78.538,,,,,,,
1621,10/03/21 06:00:00,3.985,72.707,,,,,,,
1622,10/03/21 07:00:00,6.077,71.446,,,,,,,
1623,10/03/21 08:00:00,9.015,81.370,,,,,,,
1624,10/03/21 09:00:00,9.361,83.828,,,,,,,
1625,10/03/21 10:00:00,10.541,86.755,,,,,,,
1626,10/03/21 11:00:00,11.492,91.589,,,,,,,
1627,10/03/21 12:00:00,12.001,85.376,,,,,,,
1628,10/03/21 13:00:00,12.968,81.060,,,,,,,
1629,10/03/21 14:00:00,14.912,72.365,,,,,,,
1630,10/03/21 15:00:00,13.882,75.805,,,,,,,
1631,10/03/21 16:00:00,13.064,78.968,,,,,,,
1632,10/03/21 17:00:00,13.257,81.151,,,,,,,
1633,10/03/21 18:00:00,11.977,83.117,,,,,,,
1634,10/03/21 19:00:00,9.460,95.652,,,,,,,
1635,10/03/21 20:00:00,9.262,95.901,,,,,,,
1636,10/03/21 21:00:00,9.064,95.496,,,,,,,
1637,10/03/21 22:00:00,7.820,95.862,,,,,,,
1638,10/03/21 23:00:00,7.318,96.967,,,,,,,
1639,10/04/21 00:00:00,6.813,97.322,,,,,,,
1640,10/04/21 01:00:00,5.719,97.657,,,,,,,
1641,10/04/21 02:00:00,5.539,98.388,,,,,,,
1642,10/04/21 03:00:00,6.051,98.434,,,,,,,
1643,10/04/21 04:00:00,5.796,98.557,,,,,,,
1644,10/04/21 05:00:00,6.331,98.854,,,,,,,
1645,10/04/21 06:00:00,5.308,98.663,,,,,,,
1646,10/04/21 07:00:00,6.306,98.993,,,,,,,
1647,10/04/21 08:00:00,6.864,98.955,,,,,,,
1648,10/04/21 09:00:00,7.745,98.909,,,,,,,
1649,10/04/21 10:00:00,10.173,96.196,,,,,,,
1650,10/04/21 11:00:00,13.377,78.649,,,,,,,
1651,10/04/21 12:00:00,15.605,60.998,,,,,,,
1652,10/04/21 13:00:00,16.034,65.805,,,,,,,
1653,10/04/21 14:00:00,16.177,64.830,,,,,,,
1654,10/04/21 15:00:00,17.034,45.865,,,,,,,
1655,10/04/21 16:00:00,17.510,48.126,,,,,,,
1656,10/04/21 17:00:00,15.031,58.633,,,,,,,
1657,10/04/21 18:00:00,13.546,49.748,,,,,,,
1658,10/04/21 19:00:00,12.364,58.659,,,,,,,
1659,10/04/21 20:00:00,11.394,70.604,,,,,,,
1660,10/04/21 21:00:00,10.761,73.128,,,,,,,
1661,10/04/21 22:00:00,9.977,76.356,,,,,,,
1662,10/04/21 23:00:00,10.369,63.937,,,,,,,
1663,10/05/21 00:00:00,10.100,74.640,,,,,,,
1664,10/05/21 01:00:00,9.213,72.764,,,,,,,
1665,10/05/21 02:00:00,9.287,65.650,,,,,,,
1666,10/05/21 03:00:00,9.336,69.475,,,,,,,
1667,10/05/21 04:00:00,10.980,24.196,,,,,,,
1668,10/05/21 05:00:00,10.001,42.196,,,,,,,
1669,10/05/21 06:00:00,8.891,27.849,,,,,,,
1670,10/05/21 07:00:00,10.932,39.092,,,,,,,
1671,10/05/21 08:00:00,6.889,78.370,,,,,,,
1672,10/05/21 09:00:00,5.231,92.823,,,,,,,
1673,10/05/21 10:00:00,6.712,94.915,,,,,,,
1674,10/05/21 11:00:00,6.839,94.949,,,,,,,
1675,10/05/21 12:00:00,7.469,95.916,,,,,,,
1676,10/05/21 13:00:00,8.568,80.544,,,,,,,
1677,10/05/21 14:00:00,7.544,77.998,,,,,,,
1678,10/05/21 15:00:00,6.408,86.076,,,,,,,
1679,10/05/21 16:00:00,5.770,94.811,,,,,,,
1680,10/05/21 17:00:00,4.999,95.642,,,,,,,
1681,10/05/21 18:00:00,4.610,95.191,,,,,,,
1682,10/05/21 19:00:00,3.932,80.624,,,,,,,
1683,10/05/21 20:00:00,3.512,81.240,,,,,,,
1684,10/05/21 21:00:00,3.089,83.051,,,,,,,
1685,10/05/21 22:00:00,1.697,92.018,,,,,,,
1686,10/05/21 23:00:00,2.557,91.449,,,,,,,
1687,10/06/21 00:00:00,2.101,91.901,,,,,,,
1688,10/06/21 01:00:00,2.128,93.169,,,,,,,
1689,10/06/21 02:00:00,2.423,87.695,,,,,,,
1690,10/06/21 03:00:00,2.503,92.750,,,,,,,
1691,10/06/21 04:00:00,2.477,94.123,,,,,,,
1692,10/06/21 05:00:00,3.089,89.506,,,,,,,
1693,10/06/21 06:00:00,3.221,90.043,,,,,,,
1694,10/06/21 07:00:00,3.643,83.650,,,,,,,
1695,10/06/21 08:00:00,3.722,83.095,,,,,,,
1696,10/06/21 09:00:00,4.662,84.982,,,,,,,
1697,10/06/21 10:00:00,4.947,89.063,,,,,,,
1698,10/06/21 11:00:00,5.154,89.878,,,,,,,
1699,10/06/21 12:00:00,5.975,85.452,,,,,,,
1700,10/06/21 13:00:00,6.458,79.593,,,,,,,
1701,10/06/21 14:00:00,8.469,71.807,,,,,,,
1702,10/06/21 15:00:00,8.693,69.014,,,,,,,
1703,10/06/21 16:00:00,6.102,84.595,,,,,,,
1704,10/06/21 17:00:00,5.898,82.128,,,,,,,
1705,10/06/21 18:00:00,5.437,86.567,,,,,,,
1706,10/06/21 19:00:00,4.324,86.657,,,,,,,
1707,10/06/21 20:00:00,3.827,92.529,,,,,,,
1708,10/06/21 21:00:00,3.775,93.012,,,,,,,
1709,10/06/21 22:00:00,3.591,95.479,,,,,,,
1710,10/06/21 23:00:00,3.406,92.666,,,,,,,
1711,10/07/21 00:00:00,2.930,96.055,,,,,,,
1712,10/07/21 01:00:00,2.289,96.607,,,,,,,
1713,10/07/21 02:00:00,0.797,95.613,,,,,,,
1714,10/07/21 03:00:00,0.989,97.638,,,,,,,
1715,10/07/21 04:00:00,0.880,98.084,,,,,,,
1716,10/07/21 05:00:00,0.605,98.030,,,,,,,
1717,10/07/21 06:00:00,-0.507,98.188,,,,,,,
1718,10/07/21 07:00:00,-1.727,97.533,,,,,,,
1719,10/07/21 08:00:00,-2.102,97.897,,,,,,,
1720,10/07/21 09:00:00,-1.270,97.663,,,,,,,
1721,10/07/21 10:00:00,3.538,82.556,,,,,,,
1722,10/07/21 11:00:00,6.737,58.936,,,,,,,
1723,10/07/21 12:00:00,9.163,46.434,,,,,,,
1724,10/07/21 13:00:00,10.443,37.581,,,,,,,
1725,10/07/21 14:00:00,11.540,39.570,,,,,,,
1726,10/07/21 15:00:00,12.340,39.626,,,,,,,
1727,10/07/21 16:00:00,10.394,64.839,,,,,,,
1728,10/07/21 17:00:00,9.287,72.750,,,,,,,
1729,10/07/21 18:00:00,7.469,82.169,,,,,,,
1730,10/07/21 19:00:00,3.643,91.832,,,,,,,
1731,10/07/21 20:00:00,4.428,94.797,,,,,,,
1732,10/07/21 21:00:00,3.932,95.327,,,,,,,
1733,10/07/21 22:00:00,2.690,97.347,,,,,,,
1734,10/07/21 23:00:00,2.396,92.152,,,,,,,
1735,10/08/21 00:00:00,5.488,69.971,,,,,,,
1736,10/08/21 01:00:00,5.693,68.166,,,,,,,
1737,10/08/21 02:00:00,2.477,81.292,,,,,,,
1738,10/08/21 03:00:00,2.477,83.453,,,,,,,
1739,10/08/21 04:00:00,1.480,87.333,,,,,,,
1740,10/08/21 05:00:00,0.218,91.456,,,,,,,
1741,10/08/21 06:00:00,0.687,94.711,,,,,,,
1742,10/08/21 07:00:00,0.962,92.292,,,,,,,
1743,10/08/21 08:00:00,2.074,92.636,,,,,,,
1744,10/08/21 09:00:00,4.298,91.024,,,,,,,
1745,10/08/21 10:00:00,5.616,84.506,,,,,,,
1746,10/08/21 11:00:00,6.914,77.591,,,,,,,
1747,10/08/21 12:00:00,7.619,72.196,,,,,,,
1748,10/08/21 13:00:00,10.394,57.902,,,,,,,
1749,10/08/21 14:00:00,9.114,62.532,,,,,,,
1750,10/08/21 15:00:00,8.668,65.739,,,,,,,
1751,10/08/21 16:00:00,8.469,71.723,,,,,,,
1752,10/08/21 17:00:00,6.509,75.848,,,,,,,
1753,10/08/21 18:00:00,5.539,79.149,,,,,,,
1754,10/08/21 19:00:00,4.168,83.669,,,,,,,
1755,10/08/21 20:00:00,2.289,90.756,,,,,,,
1756,10/08/21 21:00:00,1.317,93.492,,,,,,,
1757,10/08/21 22:00:00,1.099,93.164,,,,,,,
1758,10/08/21 23:00:00,0.384,93.071,,,,,,,
1759,10/09/21 00:00:00,-0.143,94.775,,,,,,,
1760,10/09/21 01:00:00,0.135,91.729,,,,,,,
1761,10/09/21 02:00:00,-0.395,95.717,,,,,,,
1762,10/09/21 03:00:00,0.218,96.894,,,,,,,
1763,10/09/21 04:00:00,0.495,95.795,,,,,,,
1764,10/09/21 05:00:00,2.262,94.506,,,,,,,
1765,10/09/21 06:00:00,2.930,92.119,,,,,,,
1766,10/09/21 07:00:00,3.406,92.989,,,,,,,
1767,10/09/21 08:00:00,3.985,94.331,,,,,,,
1768,10/09/21 09:00:00,4.558,96.161,,,,,,,
1769,10/09/21 10:00:00,5.102,96.457,,,,,,,
1770,10/09/21 11:00:00,7.015,86.587,,,,,,,
1771,10/09/21 12:00:00,7.945,86.080,,,,,,,
1772,10/09/21 13:00:00,7.242,84.418,,,,,,,
1773,10/09/21 14:00:00,6.737,87.168,,,,,,,
1774,10/09/21 15:00:00,7.268,85.761,,,,,,,
1775,10/09/21 16:00:00,6.051,93.565,,,,,,,
1776,10/09/21 17:00:00,6.965,80.696,,,,,,,
1777,10/09/21 18:00:00,5.924,90.557,,,,,,,
1778,10/09/21 19:00:00,5.076,94.377,,,,,,,
1779,10/09/21 20:00:00,5.591,90.395,,,,,,,
1780,10/09/21 21:00:00,6.000,86.885,,,,,,,
1781,10/09/21 22:00:00,5.514,95.189,,,,,,,
1782,10/09/21 23:00:00,5.642,95.322,,,,,,,
1783,10/10/21 00:00:00,5.539,95.789,,,,,,,
1784,10/10/21 01:00:00,5.385,97.222,,,,,,,
1785,10/10/21 02:00:00,8.444,89.451,,,,,,,
1786,10/10/21 03:00:00,7.569,88.201,,,,,,,
1787,10/10/21 04:00:00,6.077,92.240,,,,,,,
1788,10/10/21 05:00:00,3.512,98.012,,,,,,,
1789,10/10/21 06:00:00,3.274,98.307,,,,,,,
1790,10/10/21 07:00:00,2.850,98.139,,,,,,,
1791,10/10/21 08:00:00,2.450,96.845,,,,,,,
1792,10/10/21 09:00:00,2.450,96.506,,,,,,,
1793,10/10/21 10:00:00,0.467,96.341,,,,,,,
1794,10/10/21 11:00:00,1.208,95.436,,,,,,,
1795,10/10/21 12:00:00,1.859,95.639,,,,,,,
1796,10/10/21 13:00:00,3.564,90.433,,,,,,,
1797,10/10/21 14:00:00,0.605,96.379,,,,,,,
1798,10/10/21 15:00:00,0.273,96.719,,,,,,,
1799,10/10/21 16:00:00,1.751,90.467,,,,,,,
1800,10/10/21 17:00:00,1.724,91.876,,,,,,,
1801,10/10/21 18:00:00,0.962,94.956,,,,,,,
1802,10/10/21 19:00:00,1.044,92.191,,,,,,,
1803,10/10/21 20:00:00,0.880,94.229,,,,,,,
1804,10/10/21 21:00:00,0.190,97.484,,,,,,,
1805,10/10/21 22:00:00,0.495,97.927,,,,,,,
1806,10/10/21 23:00:00,0.495,97.641,,,,,,,
1807,10/11/21 00:00:00,0.329,98.569,,,,,,,
1808,10/11/21 01:00:00,0.135,96.871,,,,,,,
1809,10/11/21 02:00:00,-0.032,96.777,,,,,,,
1810,10/11/21 03:00:00,0.163,95.221,,,,,,,
1811,10/11/21 04:00:00,0.051,97.087,,,,,,,
1812,10/11/21 05:00:00,-0.199,98.442,,,,,,,
1813,10/11/21 06:00:00,-0.339,98.827,,,,,,,
1814,10/11/21 07:00:00,-0.367,98.062,,,,,,,
1815,10/11/21 08:00:00,0.051,95.166,,,,,,,
1816,10/11/21 09:00:00,0.934,93.316,,,,,,,
1817,10/11/21 10:00:00,2.370,85.283,,,,,,,
1818,10/11/21 11:00:00,3.696,75.689,,,,,,,
1819,10/11/21 12:00:00,4.063,84.580,,,,,,,
1820,10/11/21 13:00:00,5.411,70.512,,,,,,,
1821,10/11/21 14:00:00,5.898,68.401,,,,,,,
1822,10/11/21 15:00:00,5.949,68.691,,,,,,,
1823,10/11/21 16:00:00,4.610,70.770,,,,,,,
1824,10/11/21 17:00:00,5.385,66.591,,,,,,,
1825,10/11/21 18:00:00,2.983,77.254,,,,,,,
1826,10/11/21 19:00:00,1.071,81.179,,,,,,,
1827,10/11/21 20:00:00,-0.283,87.498,,,,,,,
1828,10/11/21 21:00:00,-1.413,88.387,,,,,,,
1829,10/11/21 22:00:00,-2.392,88.460,,,,,,,
1830,10/11/21 23:00:00,-2.102,87.939,,,,,,,
1831,10/12/21 00:00:00,-2.654,87.997,,,,,,,
1832,10/12/21 01:00:00,-2.537,90.585,,,,,,,
1833,10/12/21 02:00:00,-3.301,87.165,,,,,,,
1834,10/12/21 03:00:00,-2.044,81.081,,,,,,,
1835,10/12/21 04:00:00,-3.094,83.485,,,,,,,
1836,10/12/21 05:00:00,-3.419,88.641,,,,,,,
1837,10/12/21 06:00:00,-3.449,90.930,,,,,,,
1838,10/12/21 07:00:00,-3.717,89.496,,,,,,,
1839,10/12/21 08:00:00,-1.785,84.610,,,,,,,
1840,10/12/21 09:00:00,0.246,82.128,,,,,,,
1841,10/12/21 10:00:00,1.534,78.240,,,,,,,
1842,10/12/21 11:00:00,2.074,78.835,,,,,,,
1843,10/12/21 12:00:00,3.433,68.214,,,,,,,
1844,10/12/21 13:00:00,3.932,66.352,,,,,,,
1845,10/12/21 14:00:00,5.385,64.126,,,,,,,
1846,10/12/21 15:00:00,6.382,55.269,,,,,,,
1847,10/12/21 16:00:00,5.514,58.505,,,,,,,
1848,10/12/21 17:00:00,4.532,53.809,,,,,,,
1849,10/12/21 18:00:00,2.823,67.431,,,,,,,
1850,10/12/21 19:00:00,0.163,89.062,,,,,,,
1851,10/12/21 20:00:00,-0.199,94.590,,,,,,,
1852,10/12/21 21:00:00,-0.088,95.273,,,,,,,
1853,10/12/21 22:00:00,-0.227,95.475,,,,,,,
1854,10/12/21 23:00:00,-0.199,96.347,,,,,,,
1855,10/13/21 00:00:00,0.163,95.799,,,,,,,
1856,10/13/21 01:00:00,0.246,95.871,,,,,,,
1857,10/13/21 02:00:00,0.273,89.090,,,,,,,
1858,10/13/21 03:00:00,0.412,91.013,,,,,,,
