Date Time	Temperature (*C) c:1	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
01/19/08 18:30:00.0	12.55	0.19	4.7	42.6
01/19/08 18:45:00.0	12.16	-0.16	4.6	42.6
01/19/08 19:00:00.0	12.16	0.19	4.7	43.7
01/19/08 19:15:00.0	12.16	0.19	4.7	43.7
01/19/08 19:30:00.0	12.16	0.19	4.7	43.7
01/19/08 19:45:00.0	12.16	0.03	4.6	43.2
01/19/08 20:00:00.0	11.77	-0.16	4.6	43.7
01/19/08 20:15:00.0	11.77	0	4.6	44.2
01/19/08 20:30:00.0	11.77	0	4.6	44.2
01/19/08 20:45:00.0	11.77	-0.16	4.6	43.7
01/19/08 21:00:00.0	11.77	-0.16	4.6	43.7
01/19/08 21:15:00.0	11.77	0	4.6	44.2
01/19/08 21:30:00.0	11.38	-0.36	4.5	44.2
01/19/08 21:45:00.0	11.38	-0.2	4.6	44.7
01/19/08 22:00:00.0	11.38	-0.51	4.5	43.7
01/19/08 22:15:00.0	11.38	-0.36	4.5	44.2
01/19/08 22:30:00.0	11.38	-0.36	4.5	44.2
01/19/08 22:45:00.0	11.38	-0.36	4.5	44.2
01/19/08 23:00:00.0	10.99	-0.56	4.5	44.7
01/19/08 23:15:00.0	10.99	-0.87	4.4	43.7
01/19/08 23:30:00.0	10.99	-0.56	4.5	44.7
01/19/08 23:45:00.0	10.99	-0.4	4.5	45.2
01/20/08 00:00:00.0	10.99	-0.4	4.5	45.2
01/20/08 00:15:00.0	10.99	-0.4	4.5	45.2
01/20/08 00:30:00.0	10.99	-0.71	4.4	44.2
01/20/08 00:45:00.0	10.6	-0.76	4.4	45.2
01/20/08 01:00:00.0	10.6	-0.76	4.4	45.2
01/20/08 01:15:00.0	10.6	-0.91	4.4	44.7
01/20/08 01:30:00.0	10.6	-0.76	4.4	45.2
01/20/08 01:45:00.0	10.6	-0.76	4.4	45.2
01/20/08 02:00:00.0	10.6	-0.76	4.4	45.2
01/20/08 02:15:00.0	10.6	-0.61	4.5	45.7
01/20/08 02:30:00.0	10.21	-0.97	4.3	45.7
01/20/08 02:45:00.0	10.21	-0.97	4.3	45.7
01/20/08 03:00:00.0	10.21	-1.12	4.3	45.2
01/20/08 03:15:00.0	10.21	-1.12	4.3	45.2
01/20/08 03:30:00.0	10.21	-0.97	4.3	45.7
01/20/08 03:45:00.0	10.21	-0.82	4.4	46.2
01/20/08 04:00:00.0	10.21	-0.82	4.4	46.2
01/20/08 04:15:00.0	10.21	-0.82	4.4	46.2
01/20/08 04:30:00.0	10.21	-1.12	4.3	45.2
01/20/08 04:45:00.0	9.82	-1.33	4.2	45.7
01/20/08 05:00:00.0	9.82	-1.33	4.2	45.7
01/20/08 05:15:00.0	9.82	-1.18	4.3	46.2
01/20/08 05:30:00.0	10.21	0.21	4.7	49.8
01/20/08 05:45:00.0	10.21	0.51	4.8	50.9
01/20/08 06:00:00.0	10.21	0.07	4.7	49.3
01/20/08 06:15:00.0	10.21	0.07	4.7	49.3
01/20/08 06:30:00.0	10.21	-0.07	4.6	48.8
01/20/08 06:45:00.0	10.21	-0.07	4.6	48.8
01/20/08 07:00:00.0	9.82	-0.43	4.5	48.8
01/20/08 07:15:00.0	9.82	-0.71	4.4	47.8
01/20/08 07:30:00.0	9.82	-0.29	4.6	49.3
01/20/08 07:45:00.0	10.21	0.51	4.8	50.9
01/20/08 08:00:00.0	10.21	0.65	4.9	51.4
01/20/08 08:15:00.0	10.21	0.21	4.7	49.8
01/20/08 08:30:00.0	10.21	0.07	4.7	49.3
01/20/08 08:45:00.0	10.21	0.07	4.7	49.3
01/20/08 09:00:00.0	10.21	0.07	4.7	49.3
01/20/08 09:15:00.0	9.82	-0.29	4.6	49.3
01/20/08 09:30:00.0	9.82	-0.02	4.7	50.3
01/20/08 09:45:00.0	10.21	0.65	4.9	51.4
01/20/08 10:00:00.0	10.21	0.51	4.8	50.9
01/20/08 10:15:00.0	10.21	0.35	4.8	50.3
01/20/08 10:30:00.0	10.21	0.21	4.7	49.8
01/20/08 10:45:00.0	10.21	0.21	4.7	49.8
01/20/08 11:00:00.0	9.82	-0.29	4.6	49.3
01/20/08 11:15:00.0	10.21	0.78	4.9	51.9
01/20/08 11:30:00.0	10.21	0.51	4.8	50.9
01/20/08 11:45:00.0	10.21	0.51	4.8	50.9
01/20/08 12:00:00.0	10.21	0.35	4.8	50.3
01/20/08 12:15:00.0	10.21	0.35	4.8	50.3
01/20/08 12:30:00.0	10.21	0.21	4.7	49.8
01/20/08 12:45:00.0	10.21	0.51	4.8	50.9
01/20/08 13:00:00.0	10.21	0.78	4.9	51.9
01/20/08 13:15:00.0	10.21	0.65	4.9	51.4
01/20/08 13:30:00.0	10.21	0.51	4.8	50.9
01/20/08 13:45:00.0	10.21	0.35	4.8	50.3
01/20/08 14:00:00.0	10.21	0.35	4.8	50.3
01/20/08 14:15:00.0	10.21	0.21	4.7	49.8
01/20/08 14:30:00.0	10.21	0.21	4.7	49.8
01/20/08 14:45:00.0	10.21	0.21	4.7	49.8
01/20/08 15:00:00.0	10.21	0.07	4.7	49.3
01/20/08 15:15:00.0	10.21	0.35	4.8	50.3
01/20/08 15:30:00.0	10.21	0.91	5	52.4
01/20/08 15:45:00.0	10.21	0.78	4.9	51.9
01/20/08 16:00:00.0	10.21	0.65	4.9	51.4
01/20/08 16:15:00.0	10.21	0.51	4.8	50.9
01/20/08 16:30:00.0	10.21	0.35	4.8	50.3
01/20/08 16:45:00.0	10.21	0.21	4.7	49.8
01/20/08 17:00:00.0	10.21	0.21	4.7	49.8
01/20/08 17:15:00.0	10.21	0.51	4.8	50.9
01/20/08 17:30:00.0	10.21	0.91	5	52.4
01/20/08 17:45:00.0	10.21	0.65	4.9	51.4
01/20/08 18:00:00.0	10.21	0.51	4.8	50.9
01/20/08 18:15:00.0	10.21	0.35	4.8	50.3
01/20/08 18:30:00.0	10.21	0.35	4.8	50.3
01/20/08 18:45:00.0	9.82	-0.15	4.6	49.8
01/20/08 19:00:00.0	10.21	0.65	4.9	51.4
01/20/08 19:15:00.0	10.21	0.65	4.9	51.4
01/20/08 19:30:00.0	10.21	0.51	4.8	50.9
01/20/08 19:45:00.0	10.21	0.35	4.8	50.3
01/20/08 20:00:00.0	9.82	-0.15	4.6	49.8
01/20/08 20:15:00.0	9.82	-0.15	4.6	49.8
01/20/08 20:30:00.0	10.21	0.51	4.8	50.9
01/20/08 20:45:00.0	10.21	0.35	4.8	50.3
01/20/08 21:00:00.0	10.21	0.21	4.7	49.8
01/20/08 21:15:00.0	10.21	0.07	4.7	49.3
01/20/08 21:30:00.0	10.21	-0.07	4.6	48.8
01/20/08 21:45:00.0	9.82	-0.43	4.5	48.8
01/20/08 22:00:00.0	9.82	-0.15	4.6	49.8
01/20/08 22:15:00.0	10.21	0.07	4.7	49.3
01/20/08 22:30:00.0	10.21	-0.07	4.6	48.8
01/20/08 22:45:00.0	10.21	-0.21	4.6	48.3
01/20/08 23:00:00.0	10.21	-0.35	4.5	47.8
01/20/08 23:15:00.0	9.82	-0.71	4.4	47.8
01/20/08 23:30:00.0	9.82	-0.71	4.4	47.8
01/20/08 23:45:00.0	10.21	-0.21	4.6	48.3
01/21/08 00:00:00.0	10.21	-0.35	4.5	47.8
01/21/08 00:15:00.0	10.21	-0.5	4.5	47.3
01/21/08 00:30:00.0	10.21	-0.5	4.5	47.3
01/21/08 00:45:00.0	10.21	-0.67	4.4	46.7
01/21/08 01:00:00.0	9.82	-1.03	4.3	46.7
01/21/08 01:15:00.0	10.21	-0.5	4.5	47.3
01/21/08 01:30:00.0	10.21	-0.67	4.4	46.7
01/21/08 01:45:00.0	10.21	-0.82	4.4	46.2
01/21/08 02:00:00.0	10.21	-0.82	4.4	46.2
01/21/08 02:15:00.0	10.21	-0.82	4.4	46.2
01/21/08 02:30:00.0	9.82	-1.18	4.3	46.2
01/21/08 02:45:00.0	10.21	-0.97	4.3	45.7
01/21/08 03:00:00.0	10.21	-1.12	4.3	45.2
01/21/08 03:15:00.0	10.21	-1.27	4.3	44.7
01/21/08 03:30:00.0	10.21	-1.27	4.3	44.7
01/21/08 03:45:00.0	10.21	-1.27	4.3	44.7
01/21/08 04:00:00.0	9.82	-1.63	4.1	44.7
01/21/08 04:15:00.0	9.82	-1.47	4.2	45.2
01/21/08 04:30:00.0	10.21	-1.27	4.3	44.7
01/21/08 04:45:00.0	10.6	-1.38	4.2	43.2
01/21/08 05:00:00.0	12.16	-1.16	4.3	39.6
01/21/08 05:15:00.0	12.93	-0.99	4.3	38.1
01/21/08 05:30:00.0	14.09	-0.33	4.5	37.1
01/21/08 05:45:00.0	14.47	-0.17	4.5	36.6
01/21/08 06:00:00.0	15.23	-0.07	4.6	35.1
01/21/08 06:15:00.0	16	0.41	4.7	34.6
01/21/08 06:30:00.0	16.76	0.71	4.8	33.7
01/21/08 06:45:00.0	17.14	0.63	4.8	32.7
01/21/08 07:00:00.0	17.9	0.86	4.8	31.7
01/21/08 07:15:00.0	18.28	0.97	4.9	31.2
01/21/08 07:30:00.0	18.28	0.97	4.9	31.2
01/21/08 07:45:00.0	18.28	0.57	4.7	30.3
01/21/08 08:00:00.0	18.28	0.57	4.7	30.3
01/21/08 08:15:00.0	18.66	0.9	4.8	30.3
01/21/08 08:30:00.0	18.66	0.9	4.8	30.3
01/21/08 08:45:00.0	18.66	0.67	4.8	29.8
01/21/08 09:00:00.0	18.66	0.67	4.8	29.8
01/21/08 09:15:00.0	19.04	1	4.9	29.8
01/21/08 09:30:00.0	18.66	0.44	4.7	29.3
01/21/08 09:45:00.0	19.04	0.76	4.8	29.3
01/21/08 10:00:00.0	19.04	0.76	4.8	29.3
01/21/08 10:15:00.0	19.04	0.76	4.8	29.3
01/21/08 10:30:00.0	19.04	0.76	4.8	29.3
01/21/08 10:45:00.0	19.04	1	4.9	29.8
01/21/08 11:00:00.0	19.04	0.76	4.8	29.3
01/21/08 11:15:00.0	19.04	0.76	4.8	29.3
01/21/08 11:30:00.0	19.04	1	4.9	29.8
01/21/08 11:45:00.0	19.04	1	4.9	29.8
01/21/08 12:00:00.0	19.04	1.23	4.9	30.3
01/21/08 12:15:00.0	19.04	1.23	4.9	30.3
01/21/08 12:30:00.0	19.04	1.23	4.9	30.3
01/21/08 12:45:00.0	19.04	1.46	5	30.8
01/21/08 13:00:00.0	19.42	1.79	5.1	30.8
01/21/08 13:15:00.0	19.04	1.64	5.1	31.2
01/21/08 13:30:00.0	19.04	1.64	5.1	31.2
01/21/08 13:45:00.0	19.04	1.86	5.2	31.7
01/21/08 14:00:00.0	19.04	1.64	5.1	31.2
01/21/08 14:15:00.0	19.04	1.86	5.2	31.7
01/21/08 14:30:00.0	19.04	1.86	5.2	31.7
01/21/08 14:45:00.0	19.04	1.64	5.1	31.2
01/21/08 15:00:00.0	19.04	2.08	5.3	32.2
01/21/08 15:15:00.0	19.04	2.08	5.3	32.2
01/21/08 15:30:00.0	19.04	1.86	5.2	31.7
01/21/08 15:45:00.0	19.04	2.29	5.3	32.7
01/21/08 16:00:00.0	19.04	2.29	5.3	32.7
01/21/08 16:15:00.0	18.66	1.96	5.2	32.7
01/21/08 16:30:00.0	18.66	1.96	5.2	32.7
01/21/08 16:45:00.0	18.28	1.63	5.1	32.7
01/21/08 17:00:00.0	18.28	1.41	5	32.2
01/21/08 17:15:00.0	17.9	1.29	5	32.7
01/21/08 17:30:00.0	17.9	0.86	4.8	31.7
01/21/08 17:45:00.0	17.9	1.92	5.2	34.2
01/21/08 18:00:00.0	17.52	1.58	5.1	34.2
01/21/08 18:15:00.0	17.52	1.38	5	33.7
01/21/08 18:30:00.0	17.14	1.05	4.9	33.7
01/21/08 18:45:00.0	17.14	1.05	4.9	33.7
01/21/08 19:00:00.0	17.14	0.84	4.8	33.2
01/21/08 19:15:00.0	16.76	0.71	4.8	33.7
01/21/08 19:30:00.0	16.76	0.51	4.7	33.2
01/21/08 19:45:00.0	16.38	0.17	4.6	33.2
01/21/08 20:00:00.0	16.38	0.17	4.6	33.2
01/21/08 20:15:00.0	16	-0.37	4.5	32.7
01/21/08 20:30:00.0	16	0.04	4.6	33.7
01/21/08 20:45:00.0	16	-0.37	4.5	32.7
01/21/08 21:00:00.0	15.62	-0.7	4.4	32.7
01/21/08 21:15:00.0	15.62	-0.5	4.4	33.2
01/21/08 21:30:00.0	15.23	-1.04	4.3	32.7
01/21/08 21:45:00.0	15.23	-0.83	4.3	33.2
01/21/08 22:00:00.0	14.85	-1.17	4.2	33.2
01/21/08 22:15:00.0	14.85	-1.37	4.2	32.7
01/21/08 22:30:00.0	14.47	-1.5	4.1	33.2
01/21/08 22:45:00.0	14.47	-1.5	4.1	33.2
01/21/08 23:00:00.0	14.47	-1.71	4.1	32.7
01/21/08 23:15:00.0	14.09	-1.84	4	33.2
01/21/08 23:30:00.0	14.09	-2.04	4	32.7
01/21/08 23:45:00.0	13.7	-1.97	4	33.7
01/22/08 00:00:00.0	13.7	-2.18	3.9	33.2
01/22/08 00:15:00.0	13.32	-2.31	3.9	33.7
01/22/08 00:30:00.0	13.32	-2.51	3.8	33.2
01/22/08 00:45:00.0	13.32	-2.31	3.9	33.7
01/22/08 01:00:00.0	12.93	-2.65	3.8	33.7
01/22/08 01:15:00.0	12.93	-2.65	3.8	33.7
01/22/08 01:30:00.0	12.55	-2.99	3.7	33.7
01/22/08 01:45:00.0	12.55	-2.79	3.8	34.2
01/22/08 02:00:00.0	12.55	-2.99	3.7	33.7
01/22/08 02:15:00.0	12.16	-3.13	3.7	34.2
01/22/08 02:30:00.0	12.16	-3.13	3.7	34.2
01/22/08 02:45:00.0	12.16	-3.13	3.7	34.2
01/22/08 03:00:00.0	11.77	-3.48	3.6	34.2
01/22/08 03:15:00.0	11.77	-3.32	3.6	34.6
01/22/08 03:30:00.0	11.77	-3.32	3.6	34.6
01/22/08 03:45:00.0	11.38	-3.82	3.5	34.2
01/22/08 04:00:00.0	11.38	-3.66	3.5	34.6
01/22/08 04:15:00.0	11.38	-3.66	3.5	34.6
01/22/08 04:30:00.0	10.99	-4.01	3.5	34.6
01/22/08 04:45:00.0	10.99	-3.82	3.5	35.1
01/22/08 05:00:00.0	10.99	-3.26	3.7	36.6
01/22/08 05:15:00.0	12.55	-2.99	3.7	33.7
01/22/08 05:30:00.0	13.7	-2.8	3.8	31.7
01/22/08 05:45:00.0	14.47	-2.74	3.8	30.3
01/22/08 06:00:00.0	15.23	-2.3	3.9	29.8
01/22/08 06:15:00.0	16	-2.29	3.9	28.4
01/22/08 06:30:00.0	16.76	-1.87	4	27.9
01/22/08 06:45:00.0	17.14	-1.74	4	27.5
01/22/08 07:00:00.0	17.9	-1.34	4.1	27
01/22/08 07:15:00.0	18.28	-1.27	4.1	26.5
01/22/08 07:30:00.0	18.28	-1.47	4.1	26.1
01/22/08 07:45:00.0	18.66	-1.41	4.1	25.6
01/22/08 08:00:00.0	18.66	-1.15	4.2	26.1
01/22/08 08:15:00.0	18.66	-1.15	4.2	26.1
01/22/08 08:30:00.0	18.66	-1.15	4.2	26.1
01/22/08 08:45:00.0	18.66	-1.63	4	25.2
01/22/08 09:00:00.0	18.66	-1.41	4.1	25.6
01/22/08 09:15:00.0	19.04	-1.09	4.2	25.6
01/22/08 09:30:00.0	19.04	-0.82	4.3	26.1
01/22/08 09:45:00.0	19.04	-0.82	4.3	26.1
01/22/08 10:00:00.0	19.04	-1.09	4.2	25.6
01/22/08 10:15:00.0	19.04	-0.36	4.4	27
01/22/08 10:30:00.0	18.66	-0.44	4.4	27.5
01/22/08 10:45:00.0	18.28	-0.76	4.3	27.5
01/22/08 11:00:00.0	19.42	-0.98	4.2	25.2
01/22/08 11:15:00.0	19.42	-0.77	4.3	25.6
01/22/08 11:30:00.0	19.42	-0.77	4.3	25.6
01/22/08 11:45:00.0	19.42	-0.98	4.2	25.2
01/22/08 12:00:00.0	19.42	-0.98	4.2	25.2
01/22/08 12:15:00.0	19.42	-0.5	4.4	26.1
01/22/08 12:30:00.0	19.42	-0.29	4.4	26.5
01/22/08 12:45:00.0	19.81	-0.18	4.5	26.1
01/22/08 13:00:00.0	19.42	-0.04	4.5	27
01/22/08 13:15:00.0	19.42	0.22	4.6	27.5
01/22/08 13:30:00.0	19.81	0.54	4.7	27.5
01/22/08 13:45:00.0	19.04	-5.93	2.9	17.8
01/22/08 14:00:00.0	19.04	-0.36	4.4	27
01/22/08 14:15:00.0	19.42	0.22	4.6	27.5
01/22/08 14:30:00.0	19.42	0.66	4.7	28.4
01/22/08 14:45:00.0	19.42	0.9	4.8	28.9
01/22/08 15:00:00.0	19.42	0.9	4.8	28.9
01/22/08 15:15:00.0	19.81	1.23	4.9	28.9
01/22/08 15:30:00.0	19.81	0.99	4.8	28.4
01/22/08 15:45:00.0	19.42	1.09	4.9	29.3
01/22/08 16:00:00.0	19.42	1.33	5	29.8
01/22/08 16:15:00.0	19.42	1.33	5	29.8
01/22/08 16:30:00.0	19.04	1	4.9	29.8
01/22/08 16:45:00.0	19.04	0.09	4.6	27.9
01/22/08 17:00:00.0	18.28	-3.23	3.6	22.9
01/22/08 17:15:00.0	18.28	-1.73	4	25.6
01/22/08 17:30:00.0	18.28	-1.27	4.1	26.5
01/22/08 17:45:00.0	18.28	-0.56	4.4	27.9
01/22/08 18:00:00.0	18.28	-0.32	4.4	28.4
01/22/08 18:15:00.0	17.9	-2.27	3.8	25.2
01/22/08 18:30:00.0	17.9	-1.09	4.2	27.5
01/22/08 18:45:00.0	17.52	-1.22	4.2	27.9
01/22/08 19:00:00.0	17.52	-1.22	4.2	27.9
01/22/08 19:15:00.0	17.52	-0.74	4.3	28.9
01/22/08 19:30:00.0	17.14	-1.3	4.1	28.4
01/22/08 19:45:00.0	17.14	-1.3	4.1	28.4
01/22/08 20:00:00.0	16.76	-1.63	4	28.4
01/22/08 20:15:00.0	16.76	-1.39	4.1	28.9
01/22/08 20:30:00.0	16.76	-1.39	4.1	28.9
01/22/08 20:45:00.0	16.38	-1.72	4	28.9
01/22/08 21:00:00.0	16.38	-1.72	4	28.9
01/22/08 21:15:00.0	16	-2.05	3.9	28.9
01/22/08 21:30:00.0	16	-2.05	3.9	28.9
01/22/08 21:45:00.0	16	-2.05	3.9	28.9
01/22/08 22:00:00.0	15.62	-2.61	3.8	28.4
01/22/08 22:15:00.0	15.62	-2.38	3.8	28.9
01/22/08 22:30:00.0	15.23	-2.94	3.7	28.4
01/22/08 22:45:00.0	15.23	-2.71	3.8	28.9
01/22/08 23:00:00.0	15.23	-2.71	3.8	28.9
01/22/08 23:15:00.0	14.85	-3.04	3.7	28.9
01/22/08 23:30:00.0	14.85	-3.04	3.7	28.9
01/22/08 23:45:00.0	14.85	-3.04	3.7	28.9
01/23/08 00:00:00.0	14.47	-3.37	3.6	28.9
01/23/08 00:15:00.0	14.47	-3.37	3.6	28.9
01/23/08 00:30:00.0	14.47	-3.37	3.6	28.9
01/23/08 00:45:00.0	14.09	-3.7	3.5	28.9
01/23/08 01:00:00.0	14.09	-3.93	3.4	28.4
01/23/08 01:15:00.0	14.09	-3.7	3.5	28.9
01/23/08 01:30:00.0	13.7	-4.03	3.4	28.9
01/23/08 01:45:00.0	13.7	-4.26	3.4	28.4
01/23/08 02:00:00.0	13.7	-4.03	3.4	28.9
01/23/08 02:15:00.0	13.32	-4.37	3.3	28.9
01/23/08 02:30:00.0	13.32	-4.6	3.3	28.4
01/23/08 02:45:00.0	13.32	-4.37	3.3	28.9
01/23/08 03:00:00.0	12.93	-4.7	3.3	28.9
01/23/08 03:15:00.0	12.93	-4.7	3.3	28.9
01/23/08 03:30:00.0	12.93	-4.7	3.3	28.9
01/23/08 03:45:00.0	12.55	-4.85	3.2	29.3
01/23/08 04:00:00.0	12.55	-5.03	3.2	28.9
01/23/08 04:15:00.0	12.55	-5.03	3.2	28.9
01/23/08 04:30:00.0	12.55	-4.85	3.2	29.3
01/23/08 04:45:00.0	12.16	-5.19	3.2	29.3
01/23/08 05:00:00.0	12.16	-4.74	3.3	30.3
01/23/08 05:15:00.0	12.16	-4.15	3.4	31.7
01/23/08 05:30:00.0	13.32	-3.96	3.4	29.8
01/23/08 05:45:00.0	14.85	-3.51	3.5	27.9
01/23/08 06:00:00.0	15.62	-3.54	3.5	26.5
01/23/08 06:15:00.0	16.76	-3.03	3.6	25.6
01/23/08 06:30:00.0	17.52	-2.86	3.7	24.7
01/23/08 06:45:00.0	18.28	-2.72	3.7	23.8
01/23/08 07:00:00.0	18.28	-2.44	3.8	24.3
01/23/08 07:15:00.0	18.28	-2.44	3.8	24.3
01/23/08 07:30:00.0	18.28	-2.95	3.7	23.4
01/23/08 07:45:00.0	18.66	-2.63	3.7	23.4
01/23/08 08:00:00.0	18.66	-2.63	3.7	23.4
01/23/08 08:15:00.0	18.66	-2.63	3.7	23.4
01/23/08 08:30:00.0	19.04	-2.31	3.8	23.4
01/23/08 08:45:00.0	19.04	-2.31	3.8	23.4
01/23/08 09:00:00.0	19.42	-1.99	3.9	23.4
01/23/08 09:15:00.0	19.42	-1.76	4	23.8
01/23/08 09:30:00.0	19.42	-1.76	4	23.8
01/23/08 09:45:00.0	19.04	-2.6	3.7	22.9
01/23/08 10:00:00.0	19.42	-1.99	3.9	23.4
01/23/08 10:15:00.0	19.42	-1.99	3.9	23.4
01/23/08 10:30:00.0	19.42	-1.76	4	23.8
01/23/08 10:45:00.0	19.42	-1.76	4	23.8
01/23/08 11:00:00.0	19.42	-1.76	4	23.8
01/23/08 11:15:00.0	19.81	-1.67	4	23.4
01/23/08 11:30:00.0	19.81	-1.44	4.1	23.8
01/23/08 11:45:00.0	19.81	-1.44	4.1	23.8
01/23/08 12:00:00.0	19.81	-1.15	4.1	24.3
01/23/08 12:15:00.0	19.81	-0.18	4.5	26.1
01/23/08 12:30:00.0	19.81	-0.44	4.4	25.6
01/23/08 12:45:00.0	19.81	-0.18	4.5	26.1
01/23/08 13:00:00.0	19.81	-0.93	4.2	24.7
01/23/08 13:15:00.0	19.42	-0.98	4.2	25.2
01/23/08 13:30:00.0	19.42	-0.5	4.4	26.1
01/23/08 13:45:00.0	19.81	-0.18	4.5	26.1
01/23/08 14:00:00.0	19.81	-0.18	4.5	26.1
01/23/08 14:15:00.0	19.81	-0.18	4.5	26.1
01/23/08 14:30:00.0	19.81	-1.15	4.1	24.3
01/23/08 14:45:00.0	19.81	-0.44	4.4	25.6
01/23/08 15:00:00.0	19.81	-0.18	4.5	26.1
01/23/08 15:15:00.0	19.42	-1.76	4	23.8
01/23/08 15:30:00.0	19.42	-1.25	4.1	24.7
01/23/08 15:45:00.0	19.42	-0.77	4.3	25.6
01/23/08 16:00:00.0	19.04	-0.82	4.3	26.1
01/23/08 16:15:00.0	19.04	-0.36	4.4	27
01/23/08 16:30:00.0	18.66	-0.94	4.2	26.5
01/23/08 16:45:00.0	18.66	-0.69	4.3	27
01/23/08 17:00:00.0	18.28	-1.01	4.2	27
01/23/08 17:15:00.0	18.28	-1.01	4.2	27
01/23/08 17:30:00.0	17.9	-1.34	4.1	27
01/23/08 17:45:00.0	17.9	-1.34	4.1	27
01/23/08 18:00:00.0	17.9	-1.34	4.1	27
01/23/08 18:15:00.0	17.52	-1.66	4	27
01/23/08 18:30:00.0	17.52	-1.91	4	26.5
01/23/08 18:45:00.0	17.14	-1.99	3.9	27
01/23/08 19:00:00.0	17.14	-2.24	3.9	26.5
01/23/08 19:15:00.0	16.76	-2.56	3.8	26.5
01/23/08 19:30:00.0	16.76	-2.56	3.8	26.5
01/23/08 19:45:00.0	16.76	-2.56	3.8	26.5
01/23/08 20:00:00.0	16.38	-2.64	3.8	27
01/23/08 20:15:00.0	16.38	-2.64	3.8	27
01/23/08 20:30:00.0	16	-3.22	3.6	26.5
01/23/08 20:45:00.0	16	-2.97	3.7	27
01/23/08 21:00:00.0	16	-3.22	3.6	26.5
01/23/08 21:15:00.0	15.62	-3.54	3.5	26.5
01/23/08 21:30:00.0	15.62	-3.29	3.6	27
01/23/08 21:45:00.0	15.62	-3.29	3.6	27
01/23/08 22:00:00.0	15.23	-3.62	3.5	27
01/23/08 22:15:00.0	15.23	-3.87	3.4	26.5
01/23/08 22:30:00.0	15.23	-3.62	3.5	27
01/23/08 22:45:00.0	14.85	-3.95	3.4	27
01/23/08 23:00:00.0	14.85	-3.95	3.4	27
01/23/08 23:15:00.0	14.85	-3.95	3.4	27
01/23/08 23:30:00.0	14.47	-4.27	3.4	27
01/23/08 23:45:00.0	14.47	-4.27	3.4	27
01/24/08 00:00:00.0	14.47	-4.03	3.4	27.5
01/24/08 00:15:00.0	14.09	-4.6	3.3	27
01/24/08 00:30:00.0	14.09	-4.6	3.3	27
01/24/08 00:45:00.0	14.09	-4.36	3.3	27.5
01/24/08 01:00:00.0	13.7	-4.93	3.2	27
01/24/08 01:15:00.0	13.7	-4.93	3.2	27
01/24/08 01:30:00.0	13.7	-4.69	3.3	27.5
01/24/08 01:45:00.0	13.32	-5.02	3.2	27.5
01/24/08 02:00:00.0	13.32	-5.26	3.1	27
01/24/08 02:15:00.0	13.32	-5.02	3.2	27.5
01/24/08 02:30:00.0	12.93	-5.35	3.1	27.5
01/24/08 02:45:00.0	12.93	-5.35	3.1	27.5
01/24/08 03:00:00.0	12.93	-5.59	3	27
01/24/08 03:15:00.0	12.55	-5.68	3	27.5
01/24/08 03:30:00.0	12.55	-5.68	3	27.5
01/24/08 03:45:00.0	12.55	-5.68	3	27.5
01/24/08 04:00:00.0	12.16	-5.83	3	27.9
01/24/08 04:15:00.0	12.16	-6.02	3	27.5
01/24/08 04:30:00.0	12.16	-6.02	3	27.5
01/24/08 04:45:00.0	12.16	-6.02	3	27.5
01/24/08 05:00:00.0	11.77	-5.93	3	28.4
01/24/08 05:15:00.0	12.16	-5.37	3.1	28.9
01/24/08 05:30:00.0	13.32	-5.02	3.2	27.5
01/24/08 05:45:00.0	14.47	-4.72	3.2	26.1
01/24/08 06:00:00.0	15.62	-4.21	3.4	25.2
01/24/08 06:15:00.0	16.76	-4	3.4	23.8
01/24/08 06:30:00.0	17.52	-3.59	3.5	23.4
01/24/08 06:45:00.0	18.28	-3.47	3.5	22.5
01/24/08 07:00:00.0	18.28	-3.47	3.5	22.5
01/24/08 07:15:00.0	18.28	-3.47	3.5	22.5
01/24/08 07:30:00.0	18.28	-3.77	3.4	22
01/24/08 07:45:00.0	18.28	-3.77	3.4	22
01/24/08 08:00:00.0	18.66	-3.45	3.5	22
01/24/08 08:15:00.0	18.66	-3.45	3.5	22
01/24/08 08:30:00.0	18.66	-3.45	3.5	22
01/24/08 08:45:00.0	18.66	-3.45	3.5	22
01/24/08 09:00:00.0	18.66	-3.7	3.4	21.6
01/24/08 09:15:00.0	18.66	-3.7	3.4	21.6
01/24/08 09:30:00.0	18.66	-3.7	3.4	21.6
01/24/08 09:45:00.0	18.66	-3.7	3.4	21.6
01/24/08 10:00:00.0	18.66	-3.7	3.4	21.6
01/24/08 10:15:00.0	18.66	-3.7	3.4	21.6
01/24/08 10:30:00.0	18.66	-3.45	3.5	22
01/24/08 10:45:00.0	19.04	-3.13	3.6	22
01/24/08 11:00:00.0	19.04	-3.13	3.6	22
01/24/08 11:15:00.0	18.66	-2.92	3.7	22.9
01/24/08 11:30:00.0	19.04	-3.13	3.6	22
01/24/08 11:45:00.0	18.66	-4.26	3.3	20.7
01/24/08 12:00:00.0	18.66	-4.26	3.3	20.7
01/24/08 12:15:00.0	18.66	-3.94	3.4	21.2
01/24/08 12:30:00.0	19.04	-2.6	3.7	22.9
01/24/08 12:45:00.0	19.04	-2.6	3.7	22.9
01/24/08 13:00:00.0	19.04	-2.31	3.8	23.4
01/24/08 13:15:00.0	19.04	-2.6	3.7	22.9
